fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240507 010600	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.345741345317179	0.872193432544878	239	1780	18445	45378703.1484258	13
20240507 010651	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	13	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.457335316358395	0.621207776580988	19	1912	17464	44633907.0464768	14
20240507 010840	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	19	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0714556652002568	0.831397344219882	1983	1613	16304	54420533.7331334	15
20240507 011102	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	20	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.296042170594859	0.643470694332361	977	197	13758	51800242.8785607	16
20240507 011328	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.449500385618094	0.567987966921759	384	640	11408	52755790.1049475	17
20240507 011728	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0105176456168796	0.639340891759519	382	538	13986	57386527.7361319	18
20240507 012140	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0100520042453068	0.665031275468804	410	316	14815	55203395.802099	19
20240507 012558	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0100808484763277	0.583467195050654	395	696	13798	54687799.1004498	20
20240507 012956	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0111500850741792	0.639927674982855	523	617	14488	55223676.161919	21
20240507 013319	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0104726355421155	0.649884012866684	243	532	15545	55212316.3418291	22
20240507 013804	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0100654039416121	0.759755525836329	1849	517	14159	54089296.8515742	23
20240507 014010	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.439166194513427	0.899969097127813	2048	548	13137	52601053.9730135	24
20240507 014504	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	470	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0100347850545928	0.677339782377094	2044	1534	10608	60652761.6191904	25
20240507 014838	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	19	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0102315095900623	0.676532307735375	2043	1807	11210	54182173.9130435	26
20240507 015750	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0100871913281657	0.626027410309157	2047	147	11985	56741791.6041979	27
20240507 020144	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0100768930078805	0.655670473715665	2047	814	14291	54524481.2593703	28
20240507 021106	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0100539400774987	0.500007459414734	2048	103	14153	56861479.7601199	29
20240507 022030	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0100539400774987	0.500007459414734	2048	103	14153	56861479.7601199	30
20240507 022402	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	131	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0109923689201528	0.616329369912087	2048	1435	13415	57373050.9745127	31
20240507 022718	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0101598154191344	0.851136789220507	2047	1361	12296	52912119.94003	32
20240507 022941	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0203836647358546	0.688008000926607	2047	1481	11668	55573031.4842579	33
20240507 023119	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.309137638901993	0.709223078313004	1773	1686	12110	54905202.3988006	34
20240507 023308	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.172791452158236	0.709709047931033	1488	1303	13955	53979377.8110945	35
20240507 023503	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	45	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.465169602928932	0.769007526438116	395	1388	12005	53517293.8530735	36
20240507 024019	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	348	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0101818748640069	0.500532055945911	29	102	13980	57639430.2848576	37
20240507 024503	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	296	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0102557505892553	0.500372231148568	8	381	15089	54355368.8155922	38
20240507 024719	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.326952563007754	0.86461113092143	816	169	10754	56043967.0164918	39
20240507 024858	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.125164639540423	0.851561846285235	615	1919	21435	42963725.6371814	40
20240507 025002	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	79	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0389390238638509	0.899308765733009	9	100	15671	51865500.7496252	41
20240507 025146	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.49915915858032	0.646309128100936	2048	1534	14722	43567013.4932534	42
20240507 025327	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.333065936915582	0.627967278719692	166	1073	12826	54483019.4902549	43
20240507 025525	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.117140885245389	0.771087477633123	1858	1081	13643	50352919.0404798	44
20240507 025742	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.378563664025106	0.867778755916558	1028	238	14515	50910832.083958	45
20240507 030010	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.356633899483991	0.540469223259016	956	1598	21265	46334595.2023988	46
20240507 030158	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.363030711750856	0.825222853457917	754	1268	16847	51078970.0149925	47
20240507 030413	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.222882999673713	0.675264406115328	1284	699	14816	49259646.1769115	48
20240507 030721	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0922377332685745	0.530344472726539	455	566	15641	54560478.2608696	49
20240507 031003	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.492241743406617	0.540022781786401	1252	664	13035	52180337.3313343	50
20240507 031212	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0855889797906014	0.597737525995682	413	954	18951	52338964.017991	51
20240507 031416	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.397559157277356	0.62007652636988	1760	779	17491	46275185.9070465	52
20240507 031631	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.483297016832521	0.56223113432072	219	1711	12176	40922374.8125937	53
20240507 031806	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.239807702518653	0.620985786375367	584	1989	21332	47253895.0524738	54
20240507 031952	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0848109430966866	0.687630944924158	1056	1704	17942	51831511.2443778	55
20240507 032350	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0154701680915488	0.537118668997633	1381	1509	13211	56328919.0404798	56
20240507 032545	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.174844641591312	0.584442379041206	730	1873	16325	55808088.4557721	57
20240507 032730	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.312400126062295	0.666924156853423	1986	1415	19011	50434466.2668666	58
20240507 032911	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	16	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.309903761172293	0.816437769758109	1816	1844	11922	57893310.3448276	59
20240507 033552	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	21	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.0243730327657146	0.727414626324699	1715	154	13203	56836097.4512744	60
20240507 033802	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	16	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.465717480673121	0.573175060125909	987	1648	13358	42978053.9730135	61
20240507 033930	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.327332717266761	0.771559619503562	150	336	11427	53290634.1829085	62
20240507 034156	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.344077122834116	0.638244986499696	1434	182	11162	52202635.6821589	63
20240507 034514	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.04739867843605	0.677002422057023	621	345	15454	50584926.5367316	64
20240507 034925	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.112002834461869	0.504359412494758	1471	121	14292	55231886.0569715	65
20240507 035135	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100003	0.211213914729318	0.826063655129178	1957	909	14673	55714733.1334333	66
