fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240505 190037	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1003	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100046445368886	0.782109057088613	413	1956	13220	61461019.4902549	17
20240505 191128	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1246	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100019947486195	0.527432228824025	302	1625	13710	61686131.934033	18
20240505 191355	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	235	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0710185268909748	0.778111724441965	126	1501	12633	61092904.047976	19
20240505 192027	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1153	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0179432177374806	0.662677392470755	622	1511	12090	61271589.2053973	20
20240505 192307	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	316	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.103735673966261	0.899905799830987	619	2000	13543	60298076.4617691	21
20240505 192603	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	405	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0101423519654646	0.590723795792211	15	1242	12095	59403035.982009	22
20240505 193142	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	866	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0141060470159994	0.770355728014548	896	1595	13045	61894085.4572714	23
20240505 193507	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	214	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0424644321027637	0.722733047255233	744	1786	13395	61870112.4437781	24
20240505 193922	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	492	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0341643724544226	0.801252315739462	756	1080	14850	60828830.5847076	25
20240505 194116	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	74	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0491637801351467	0.640529346221315	659	2000	11744	60562842.5787106	26
20240505 195036	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1779	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100168982775145	0.740834820748798	1354	1640	12229	61402895.0524738	27
20240505 200230	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1513	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0103478834644926	0.500016321356687	747	1824	12836	61660635.6821589	28
20240505 200625	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	303	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0874295294733373	0.50010427456324	579	1996	15072	58840371.814093	29
20240505 201750	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2300	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100226858419541	0.746602299913806	783	1555	12288	60999868.065967	30
20240505 202456	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1147	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100984850575567	0.686515400992253	957	1594	11812	62108347.826087	31
20240505 204043	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1599	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100046259161021	0.513337634642989	1584	780	12795	61618418.2908546	32
20240505 204926	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	967	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.01003670211762	0.564126529424884	1190	1632	13375	62036079.4602699	33
20240505 210537	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1421	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100216916352269	0.546896047783225	1047	423	12647	61803527.7361319	34
20240505 211631	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1277	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0101610140648331	0.545834838013506	1141	1670	12589	61812130.4347826	35
20240505 212351	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	997	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0135688261366895	0.577795608498337	1118	1703	12931	62111887.5562219	36
20240505 212906	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	100	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0636450830589076	0.727638490813774	939	169	12026	59360380.8095952	37
20240505 213844	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1135	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0149856999977218	0.538321001945491	1201	1611	11777	61623422.7886057	38
20240505 214806	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1420	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100154892150574	0.581287535352746	1056	1637	12706	62365778.1109445	39
20240505 215136	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	121	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.119132133137607	0.672311329232848	2048	1709	12031	61039773.6131934	40
20240505 220254	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1473	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100343009279139	0.557528027158507	2048	1842	12651	62117944.5277361	41
20240505 220840	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	718	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0279435274439764	0.573170060872347	2048	1696	12376	60929931.0344828	42
20240505 221445	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	375	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100148083637524	0.543917389195733	1550	1878	11344	59964941.5292354	43
20240505 222345	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1328	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100367892678037	0.59281713810549	1005	1167	12810	62100794.6026987	44
20240505 223246	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1328	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100367892678037	0.59281713810549	1005	1167	12810	62100794.6026987	45
20240505 224308	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1543	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100637416732242	0.58855501685659	1007	1132	13602	61856368.8155922	46
20240505 225157	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1524	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100158273070465	0.607890453600504	974	1410	13679	61701170.9145427	47
20240505 231004	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2762	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100129988192983	0.579662395782077	1005	887	13672	61360551.7241379	48
20240505 231907	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1622	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100018360981711	0.621045847614092	999	1520	11359	61684319.3403298	49
20240505 233151	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1509	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100217729130997	0.686029757792401	2046	543	12546	61642179.910045	50
20240505 234613	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1598	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100196222745773	0.51023686522032	2047	831	13061	61280868.065967	51
20240505 235615	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1891	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100167570322599	0.641072813856033	1017	1551	13656	61785883.0584708	52
20240506 000405	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1241	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100101655471029	0.602499471610734	1001	1552	12950	61704722.6386807	53
20240506 001035	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	965	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100116011650019	0.652310151531957	1026	1591	12865	62402661.1694153	54
20240506 001919	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1277	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100163659382092	0.65802429316232	1039	1601	12513	62412064.4677661	55
20240506 003305	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2549	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100124262063815	0.663042653603381	1039	1601	13030	61724752.6236882	56
20240506 004043	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1277	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100163659382092	0.65802429316232	1039	1601	12513	62412064.4677661	57
20240506 005303	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2549	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100124262063815	0.663042653603381	1039	1601	13030	61724752.6236882	58
20240506 010042	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1277	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100163659382092	0.65802429316232	1039	1601	12513	62412064.4677661	59
20240506 010816	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1260	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100461877754323	0.659809724022304	1041	1636	13432	62305799.1004498	60
20240506 011531	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1162	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100090371523453	0.660700879318	1034	1643	13050	61909190.4047976	61
20240506 012240	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1162	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100090371523453	0.660700879318	1034	1643	13050	61909190.4047976	62
20240506 012417	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	298	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.122442852457041	0.748500003421737	35	1657	13554	60934041.9790105	63
20240506 013146	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1260	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100461877754323	0.659809724022304	1041	1636	13432	62305799.1004498	64
20240506 013857	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1162	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.0100090371523453	0.660700879318	1034	1643	13050	61909190.4047976	65
20240506 014211	1050	300425	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	378	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100003	0.113247536068092	0.756417689777888	1191	1539	14078	57587469.2653673	66
